Student_ID,Department,Exam_Date,Exam_Duration,Login_Time,Logout_Time,Tab_Switch_Count,Mobile_Detected,Multiple_Face_Detected,Noise_Level,Eye_Movement_Score,Head_Movement_Score,Copy_Paste_Attempts,Browser_Minimized_Count,Suspicious_Key_Presses,Internet_Disconnection_Count,Answer_Similarity_Score,IP_Address_Changes,Webcam_Disabled_Count,Mic_Disabled_Count,Typing_Speed,Exam_Submission_Time,Malpractice_Label
STU01616,IT,2026-02-19,90,14:01:00,15:03:00,5,0,0,49.39,57.79,70.53,2,4,5,4,83.32,0,0,2,101.02,15:02:00,1
STU01617,IT,2026-03-21,120,14:06:00,14:45:00,1,0,0,7.97,17.53,12.37,0,1,0,1,11.72,0,0,0,49.34,14:45:00,0
STU01618,AIML,2026-03-25,120,14:01:00,14:40:00,0,0,0,11.59,10.82,9.45,0,1,1,1,9.94,0,0,0,32.97,14:38:00,0
STU01619,MECH,2026-03-17,120,10:10:00,11:51:00,1,1,0,15.78,19.4,10.85,0,1,0,1,39.54,0,0,0,59.09,11:51:00,0
STU01620,IT,2026-02-04,60,09:08:00,10:03:00,3,0,1,32.75,51.2,38.29,0,2,4,0,36.26,1,1,1,59.48,10:01:00,1
STU01621,IT,2026-02-02,120,09:05:00,10:54:00,0,0,0,21.36,10.23,14.45,0,1,0,1,31.5,0,0,0,60.72,10:52:00,0
STU01622,CSE,2026-03-20,90,14:09:00,15:08:00,0,0,0,7.98,34.03,5.37,0,1,0,0,41.1,0,0,0,65.15,15:08:00,0
STU01623,MECH,2026-03-20,120,14:04:00,16:04:00,0,1,1,13.61,11.04,5.13,0,1,0,1,6.67,0,0,0,44.22,16:04:00,0
STU01624,CSE,2026-02-13,60,14:02:00,15:04:00,1,1,0,23.3,6.51,23.46,0,0,1,1,39.37,0,0,0,37.65,15:02:00,0
STU01625,CSE,2026-01-05,90,14:06:00,15:17:00,3,0,0,32.1,31.47,28.42,0,0,3,2,47.45,0,0,0,50.58,15:17:00,0
STU01626,IT,2026-02-11,60,09:00:00,09:34:00,0,0,0,29.8,17.4,30.05,0,0,2,0,5.94,0,0,0,45.58,09:34:00,0
STU01627,AIML,2026-02-11,90,10:08:00,10:50:00,3,0,1,51.6,75.24,51.78,4,1,10,1,60.4,1,2,1,42.14,10:47:00,1
STU01628,IT,2026-02-13,120,14:04:00,15:17:00,1,0,0,24.6,46.35,48.0,1,0,5,0,50.38,1,1,1,51.28,15:14:00,1
STU01629,IT,2026-03-25,60,14:07:00,15:02:00,0,0,0,15.13,17.54,11.42,0,0,1,0,16.28,0,0,0,30.23,15:00:00,0
STU01630,CSE,2026-03-20,60,14:03:00,14:54:00,0,0,0,25.36,15.56,14.04,0,1,2,0,41.07,0,0,0,39.6,14:54:00,0
STU01631,ECE,2026-04-01,90,10:09:00,10:43:00,0,1,0,18.49,28.76,13.4,0,1,0,1,19.2,0,0,0,64.8,10:41:00,0
STU01632,IT,2026-02-10,60,10:03:00,10:50:00,1,1,0,19.03,33.77,15.68,0,1,1,1,38.73,0,0,0,48.7,10:49:00,0
STU01633,AIML,2026-01-02,90,10:00:00,11:05:00,1,0,0,9.54,32.8,8.82,0,1,0,1,18.19,0,0,0,56.56,11:02:00,0
STU01634,AIML,2026-01-25,90,09:00:00,10:26:00,2,0,0,27.51,29.68,50.82,0,0,4,0,51.63,1,0,1,42.79,10:24:00,0
STU01635,CSE,2026-01-07,90,09:09:00,10:14:00,0,0,0,6.03,14.51,9.02,0,0,2,0,29.46,0,0,0,66.49,10:12:00,0
STU01636,MECH,2026-03-06,60,10:01:00,10:38:00,1,0,0,29.52,9.32,32.79,0,0,2,1,31.37,0,0,0,62.93,10:36:00,0
STU01637,AIML,2026-03-27,60,10:09:00,10:45:00,3,0,1,54.7,78.88,69.13,4,4,10,3,75.99,2,1,1,13.02,10:44:00,1
STU01638,MECH,2026-01-07,60,10:01:00,11:01:00,3,0,0,22.44,26.93,50.52,0,2,4,1,49.79,1,1,0,80.96,11:01:00,1
STU01639,DS,2026-02-03,90,14:07:00,14:55:00,5,1,0,42.05,50.1,66.0,2,5,4,4,65.22,1,0,2,15.82,14:53:00,1
STU01640,CSE,2026-02-27,60,09:05:00,09:59:00,3,1,0,65.48,79.2,76.48,3,4,4,1,74.38,1,1,2,37.87,09:58:00,1
STU01641,IT,2026-01-30,60,09:00:00,09:54:00,1,0,1,14.2,33.25,16.84,0,0,2,0,43.55,0,0,0,60.94,09:52:00,0
STU01642,ECE,2026-02-20,90,10:01:00,11:11:00,1,0,1,24.35,14.17,29.89,0,0,1,0,35.16,0,0,0,35.26,11:09:00,0
STU01643,ECE,2026-01-15,60,10:04:00,10:54:00,0,0,1,10.73,6.01,31.82,0,0,1,1,7.25,0,0,0,55.2,10:53:00,0
STU01644,AIML,2026-01-09,120,14:07:00,16:06:00,1,0,0,38.66,38.52,34.65,1,1,1,1,43.41,0,0,0,31.58,16:06:00,0
STU01645,CSE,2026-02-23,120,09:08:00,10:20:00,0,0,0,10.5,16.59,14.98,0,0,2,0,20.93,0,0,0,50.47,10:18:00,0
STU01646,CIVIL,2026-03-07,90,09:02:00,09:32:00,0,0,0,5.44,9.93,33.49,0,1,2,1,11.76,0,0,0,31.0,09:32:00,0
STU01647,MECH,2026-01-19,60,09:10:00,09:59:00,0,1,0,17.83,13.73,12.16,0,0,2,1,30.06,0,0,0,38.23,09:58:00,0
STU01648,DS,2026-01-16,120,10:08:00,11:44:00,1,0,0,23.1,11.94,22.76,0,0,2,1,14.6,0,0,0,53.72,11:42:00,0
STU01649,ECE,2026-02-15,60,14:04:00,15:03:00,0,1,0,24.04,5.75,31.63,0,0,2,0,21.26,0,0,0,52.56,15:01:00,0
STU01650,AIML,2026-01-27,60,10:09:00,10:45:00,0,1,0,17.36,19.17,17.14,0,1,0,1,36.74,0,0,0,29.99,10:44:00,0
STU01651,ECE,2026-02-25,60,10:08:00,11:02:00,3,0,0,22.99,35.92,54.4,1,2,2,2,44.02,0,1,0,27.64,11:00:00,1
STU01652,IT,2026-03-03,60,14:00:00,14:54:00,0,0,0,15.95,10.24,31.67,0,1,2,0,41.94,0,0,0,59.22,14:52:00,0
STU01653,ECE,2026-01-02,60,10:04:00,10:45:00,1,0,0,14.47,10.73,9.81,0,1,0,0,6.69,0,0,0,54.33,10:44:00,0
STU01654,CIVIL,2026-02-11,90,09:08:00,10:04:00,0,0,0,16.55,24.42,27.62,0,1,0,1,44.67,0,0,0,30.8,10:01:00,0
STU01655,ECE,2026-03-12,90,10:05:00,10:41:00,6,1,0,66.8,61.08,56.58,2,2,5,3,78.66,1,1,1,32.39,10:39:00,1
STU01656,IT,2026-02-25,90,10:03:00,11:28:00,0,0,1,12.79,20.86,24.73,0,0,1,0,25.44,0,0,0,33.6,11:28:00,0
STU01657,IT,2026-03-26,90,14:06:00,15:04:00,1,0,0,14.9,11.57,16.4,0,1,1,1,6.2,0,0,0,47.59,15:03:00,0
STU01658,ECE,2026-01-07,60,10:05:00,10:54:00,1,1,1,24.4,11.65,31.05,0,1,2,1,31.03,0,0,0,38.47,10:51:00,1
STU01659,MECH,2026-02-23,90,09:06:00,09:44:00,10,1,1,72.38,75.65,98.61,7,11,16,2,82.33,4,3,2,27.02,09:42:00,1
STU01660,MECH,2026-02-20,120,10:09:00,12:05:00,1,1,1,27.56,33.8,31.15,0,1,0,0,40.11,0,0,0,55.04,12:05:00,1
STU01661,CSE,2026-03-06,60,14:03:00,14:34:00,0,0,0,27.12,13.47,12.22,0,0,0,1,17.19,0,0,0,33.26,14:34:00,0
STU01662,CSE,2026-03-31,90,09:00:00,10:01:00,1,1,0,23.33,12.85,24.74,0,1,1,0,36.39,0,0,0,28.41,09:59:00,0
STU01663,EEE,2026-02-02,60,14:04:00,14:43:00,15,1,1,81.03,78.14,99.41,7,10,8,7,81.97,3,5,5,73.65,14:42:00,1
STU01664,CSE,2026-03-13,60,10:10:00,11:09:00,0,0,0,27.82,30.32,14.04,0,0,0,1,31.83,0,0,0,52.02,11:08:00,0
STU01665,IT,2026-03-09,90,09:01:00,09:38:00,4,1,0,68.75,61.24,60.2,3,3,10,4,74.1,2,0,1,71.55,09:35:00,1
STU01666,DS,2026-01-24,120,14:08:00,15:03:00,0,1,0,29.46,6.91,17.53,0,0,1,0,7.79,0,0,0,65.56,15:00:00,0
STU01667,MECH,2026-01-10,120,14:04:00,15:56:00,0,1,0,23.55,6.09,26.54,0,0,0,0,13.36,0,0,0,68.37,15:53:00,0
STU01668,AIML,2026-01-12,120,14:05:00,15:28:00,1,0,0,46.22,53.51,40.97,0,2,2,1,39.48,1,1,1,71.59,15:25:00,1
STU01669,CIVIL,2026-01-22,60,14:08:00,14:44:00,3,0,1,67.76,52.79,54.06,4,2,8,2,74.19,1,0,1,41.23,14:41:00,1
STU01670,IT,2026-02-16,120,14:03:00,15:51:00,1,0,0,16.28,34.76,31.42,0,0,1,1,31.2,0,0,0,52.88,15:50:00,0
STU01671,EEE,2026-03-25,60,09:05:00,09:53:00,2,0,1,44.38,27.66,37.39,1,2,3,2,54.12,1,1,0,45.42,09:51:00,1
STU01672,MECH,2026-03-21,90,14:10:00,15:13:00,0,0,0,6.53,13.72,11.23,0,1,1,0,15.22,0,0,0,36.54,15:10:00,0
STU01673,DS,2026-01-17,90,14:09:00,15:09:00,0,0,1,8.09,13.02,14.96,0,0,0,0,24.73,0,0,0,46.35,15:09:00,0
STU01674,EEE,2026-01-10,60,09:00:00,09:54:00,1,0,1,27.49,12.7,20.87,0,0,2,0,23.23,0,0,0,34.05,09:51:00,0
STU01675,IT,2026-02-15,90,10:01:00,11:16:00,1,0,0,7.55,9.79,15.11,0,1,2,1,18.97,0,0,0,48.4,11:14:00,0
STU01676,AIML,2026-02-05,90,14:02:00,15:04:00,3,0,1,40.51,48.38,34.66,0,1,2,1,54.26,0,1,0,78.57,15:02:00,1
STU01677,DS,2026-01-13,60,14:07:00,14:41:00,1,0,0,14.28,14.31,18.72,0,1,2,1,7.73,0,0,0,25.46,14:39:00,0
STU01678,MECH,2026-01-26,120,09:09:00,09:50:00,0,0,0,8.59,22.95,12.76,0,1,1,1,31.01,0,0,0,48.3,09:49:00,0
STU01679,IT,2026-03-01,120,14:10:00,15:55:00,1,0,1,17.0,18.6,24.49,0,0,0,0,6.55,0,0,0,33.2,15:55:00,0
STU01680,AIML,2026-01-18,90,10:04:00,11:30:00,3,0,0,29.58,56.68,39.92,1,2,5,1,52.11,1,0,0,34.0,11:27:00,1
STU01681,ECE,2026-02-25,60,10:06:00,10:47:00,2,0,1,45.44,30.29,36.96,0,0,4,1,35.82,0,1,1,80.1,10:44:00,1
STU01682,MECH,2026-01-06,90,09:03:00,09:52:00,0,0,0,25.51,21.83,23.66,0,1,2,0,39.05,0,0,0,51.93,09:52:00,0
STU01683,ECE,2026-01-19,120,14:00:00,15:36:00,2,0,0,23.63,57.59,26.38,0,1,3,0,58.82,0,0,1,33.98,15:34:00,0
STU01684,CIVIL,2026-01-05,90,10:02:00,11:31:00,2,0,1,25.99,33.51,26.32,1,0,5,1,37.55,0,0,1,25.88,11:30:00,1
STU01685,AIML,2026-02-17,90,09:01:00,10:34:00,1,0,0,14.9,32.92,20.22,0,1,1,0,18.57,0,0,0,27.94,10:31:00,0
STU01686,DS,2026-02-12,90,10:04:00,10:34:00,3,1,0,70.54,63.78,55.03,3,5,4,3,61.9,0,1,0,63.57,10:34:00,1
STU01687,EEE,2026-02-10,120,14:07:00,15:03:00,7,1,1,44.33,76.05,56.45,4,3,5,2,64.05,0,1,2,70.59,15:00:00,1
STU01688,DS,2026-01-16,60,09:08:00,09:48:00,0,1,0,11.62,5.66,17.79,0,1,0,1,21.17,0,0,0,30.12,09:47:00,0
STU01689,DS,2026-02-12,90,10:00:00,10:33:00,1,0,0,22.92,19.56,27.42,0,1,2,1,37.3,0,0,0,64.93,10:32:00,0
STU01690,MECH,2026-01-28,60,14:01:00,14:38:00,1,1,0,23.25,24.35,32.81,0,1,0,0,21.05,0,0,0,25.42,14:37:00,0
STU01691,MECH,2026-03-05,90,09:02:00,10:16:00,1,1,0,29.68,9.2,24.01,0,0,0,0,5.33,0,0,0,55.08,10:15:00,0
STU01692,MECH,2026-02-22,120,09:03:00,10:52:00,3,0,1,40.35,58.24,57.83,3,5,8,2,70.1,2,0,2,72.54,10:49:00,1
STU01693,DS,2026-02-26,60,14:06:00,14:49:00,1,0,1,27.49,10.63,32.07,0,1,0,1,21.5,0,0,0,69.97,14:46:00,0
STU01694,CSE,2026-02-08,90,14:02:00,14:56:00,0,0,0,22.44,27.93,34.71,0,0,2,0,42.52,0,0,0,69.71,14:54:00,0
STU01695,CIVIL,2026-03-07,90,09:00:00,10:28:00,11,1,1,77.92,91.83,81.85,10,8,23,6,94.25,5,1,1,19.47,10:25:00,1
STU01696,CSE,2026-01-10,120,09:02:00,10:59:00,3,0,1,68.05,68.19,70.03,3,3,6,3,62.85,1,2,1,102.83,10:56:00,1
STU01697,CIVIL,2026-03-16,90,14:03:00,15:27:00,0,0,0,21.43,21.42,29.28,0,1,1,1,22.0,0,0,0,36.48,15:26:00,0
STU01698,ECE,2026-01-08,120,09:06:00,10:05:00,1,1,1,7.58,29.98,13.54,0,0,0,1,34.3,0,0,0,53.12,10:03:00,0
STU01699,ECE,2026-02-10,90,14:07:00,15:11:00,1,0,0,13.51,28.16,26.17,0,0,0,1,29.84,0,0,0,48.39,15:09:00,0
STU01700,ECE,2026-01-16,90,10:03:00,11:09:00,1,0,0,20.7,29.41,17.36,0,0,1,0,31.27,0,0,0,44.72,11:06:00,0
STU01701,AIML,2026-01-03,120,09:08:00,11:01:00,1,0,0,14.4,25.79,30.72,0,1,2,1,15.02,0,0,0,30.09,11:01:00,0
STU01702,CSE,2026-01-02,60,09:08:00,09:52:00,1,0,0,28.13,12.39,14.29,0,0,2,1,25.85,0,0,0,30.15,09:52:00,0
STU01703,CSE,2026-02-10,60,10:09:00,11:10:00,1,1,1,19.55,5.46,17.67,0,0,2,0,33.78,0,0,0,67.49,11:09:00,0
STU01704,ECE,2026-03-16,60,10:03:00,10:47:00,0,1,0,29.44,12.39,12.59,0,1,1,1,24.09,0,0,0,57.35,10:44:00,0
STU01705,EEE,2026-02-21,120,10:08:00,10:56:00,5,1,1,40.34,78.47,68.41,1,2,8,2,73.13,2,0,1,93.67,10:54:00,1
STU01706,ECE,2026-01-30,120,14:06:00,15:01:00,0,0,0,21.83,11.54,25.46,0,1,2,1,18.59,0,0,0,44.23,14:59:00,0
STU01707,CSE,2026-03-25,120,10:10:00,10:55:00,2,1,0,34.69,57.8,27.88,1,2,5,2,45.75,0,1,0,67.93,10:53:00,1
STU01708,CIVIL,2026-02-07,90,09:03:00,09:34:00,1,0,0,22.17,11.76,31.08,0,0,1,1,41.23,0,0,0,31.98,09:33:00,0
STU01709,MECH,2026-03-02,120,09:03:00,09:58:00,1,0,1,20.87,32.39,27.13,0,0,1,0,14.84,0,0,0,45.14,09:57:00,0
STU01710,ECE,2026-02-17,90,09:03:00,09:37:00,2,0,1,34.43,36.15,48.88,0,1,4,1,61.88,0,1,0,42.25,09:35:00,1
STU01711,MECH,2026-03-18,90,09:04:00,09:41:00,0,0,1,29.6,25.15,28.08,0,1,0,0,31.39,0,0,0,58.07,09:40:00,0
STU01712,CIVIL,2026-04-01,90,14:10:00,15:19:00,1,0,0,6.38,27.54,11.83,0,0,1,1,29.99,0,0,0,46.17,15:19:00,0
STU01713,MECH,2026-03-23,120,14:01:00,15:30:00,1,1,0,21.6,7.68,16.03,0,0,1,1,34.57,0,0,0,32.68,15:27:00,0
STU01714,IT,2026-03-24,120,14:09:00,14:44:00,0,1,0,17.05,19.22,10.2,0,1,0,0,31.4,0,0,0,49.98,14:41:00,0
STU01715,EEE,2026-01-31,90,09:07:00,10:31:00,3,0,0,40.73,40.57,53.26,0,2,4,0,57.82,1,1,0,68.29,10:28:00,1
STU01716,EEE,2026-03-03,60,14:02:00,14:44:00,1,0,0,5.6,21.93,26.03,0,0,2,1,32.02,0,0,0,66.68,14:41:00,0
STU01717,EEE,2026-02-09,90,10:00:00,11:12:00,3,0,1,42.15,30.68,34.16,1,1,3,1,39.58,0,1,0,25.91,11:10:00,1
STU01718,EEE,2026-01-12,90,09:09:00,10:24:00,4,1,1,50.75,59.82,49.94,2,1,8,3,67.45,0,0,2,16.58,10:24:00,1
STU01719,ECE,2026-01-25,60,14:07:00,14:58:00,0,0,0,24.33,17.18,13.33,0,1,0,1,19.07,0,0,0,53.48,14:56:00,0
STU01720,MECH,2026-01-29,60,10:01:00,10:56:00,1,1,0,12.43,13.37,18.89,0,0,2,0,19.9,0,0,0,26.86,10:54:00,0
STU01721,EEE,2026-03-02,120,10:01:00,10:52:00,0,1,0,6.43,26.32,24.92,0,0,0,0,21.88,0,0,0,58.17,10:50:00,0
STU01722,DS,2026-03-22,60,10:04:00,10:44:00,1,0,1,16.09,25.86,5.92,0,1,2,1,10.67,0,0,0,63.22,10:44:00,0
STU01723,MECH,2026-03-14,120,10:10:00,11:53:00,4,1,0,54.19,56.18,56.71,1,2,9,3,67.77,1,0,2,43.68,11:52:00,1
STU01724,AIML,2026-03-20,90,14:03:00,14:53:00,4,0,0,51.13,69.73,58.35,4,4,8,1,81.59,0,2,1,51.28,14:50:00,1
STU01725,DS,2026-02-28,120,09:03:00,10:59:00,0,0,0,12.99,10.7,9.81,0,1,1,0,14.65,0,0,0,56.96,10:58:00,0
STU01726,CIVIL,2026-02-22,120,10:09:00,11:42:00,4,0,0,55.75,58.32,56.17,3,4,10,4,68.46,1,2,0,61.17,11:42:00,1
STU01727,DS,2026-03-24,60,14:05:00,14:55:00,7,0,1,68.94,75.37,87.15,8,5,25,7,91.16,3,4,5,109.77,14:53:00,1
STU01728,IT,2026-03-15,60,09:02:00,09:39:00,1,0,0,23.22,15.22,14.03,0,0,1,0,9.6,0,0,0,47.75,09:38:00,0
STU01729,CIVIL,2026-03-12,60,10:04:00,11:05:00,7,1,1,53.31,58.71,71.68,4,5,8,4,65.18,1,0,1,58.58,11:02:00,1
STU01730,DS,2026-01-23,90,14:02:00,15:01:00,7,1,1,62.79,62.67,72.71,1,2,7,4,60.79,1,1,0,45.3,15:01:00,1
STU01731,EEE,2026-03-11,90,10:04:00,11:28:00,0,0,0,12.88,16.55,14.9,0,0,1,1,8.64,0,0,0,48.59,11:27:00,0
STU01732,DS,2026-01-18,60,14:10:00,15:11:00,7,1,0,91.21,89.42,96.17,5,9,19,6,84.53,4,3,2,77.39,15:09:00,1
STU01733,DS,2026-01-18,120,14:03:00,15:51:00,4,1,0,59.13,74.57,51.84,1,5,6,1,73.84,2,0,1,56.85,15:49:00,1
STU01734,ECE,2026-02-21,60,09:07:00,10:09:00,0,0,1,6.46,27.22,29.35,0,1,0,1,6.81,0,0,0,32.68,10:06:00,0
STU01735,CIVIL,2026-03-02,120,10:08:00,11:49:00,10,1,0,84.65,84.8,84.83,8,10,20,5,98.17,3,5,1,87.95,11:46:00,1
STU01736,EEE,2026-01-20,120,14:10:00,15:51:00,1,0,0,19.92,7.57,14.09,0,0,2,0,37.11,0,0,0,30.81,15:50:00,0
STU01737,CSE,2026-03-12,60,10:09:00,11:02:00,2,0,0,41.89,48.84,46.12,1,2,4,1,51.03,0,1,1,43.99,11:01:00,1
STU01738,DS,2026-02-16,60,10:00:00,10:37:00,0,0,0,22.26,20.1,13.38,0,1,2,0,19.46,0,0,0,35.68,10:35:00,0
STU01739,CIVIL,2026-01-06,120,09:10:00,11:09:00,1,0,0,18.05,25.48,28.46,0,1,2,0,30.55,0,0,0,69.11,11:07:00,0
STU01740,EEE,2026-02-28,90,09:08:00,09:49:00,0,1,0,23.07,11.25,24.44,0,0,1,0,24.62,0,0,0,48.16,09:47:00,0
STU01741,ECE,2026-01-17,90,10:10:00,11:12:00,3,0,0,61.56,78.72,71.1,4,2,7,2,83.95,1,2,1,104.12,11:12:00,1
STU01742,CSE,2026-02-04,120,09:07:00,10:55:00,0,0,0,7.87,8.3,20.28,0,0,0,1,23.97,0,0,0,49.61,10:55:00,0
STU01743,CIVIL,2026-01-30,120,10:08:00,11:28:00,1,0,0,18.66,9.51,25.93,0,1,2,1,16.11,0,0,0,66.44,11:25:00,0
STU01744,EEE,2026-01-05,90,10:08:00,10:59:00,0,1,1,16.91,25.71,10.39,0,1,0,0,28.43,0,0,0,41.74,10:58:00,0
STU01745,MECH,2026-01-05,120,09:10:00,10:47:00,0,0,1,6.42,24.09,30.69,0,0,0,0,7.42,0,0,0,43.9,10:46:00,0
STU01746,MECH,2026-02-02,120,09:09:00,10:50:00,2,0,0,33.98,41.8,33.67,1,1,1,0,47.53,1,0,1,59.76,10:47:00,1
STU01747,CSE,2026-03-10,90,09:00:00,10:14:00,5,1,0,65.72,66.29,63.57,1,1,10,1,60.92,1,1,1,72.99,10:12:00,1
STU01748,AIML,2026-03-19,90,10:03:00,11:04:00,2,1,0,44.03,41.05,47.91,0,2,5,2,42.62,1,0,1,18.47,11:03:00,1
STU01749,EEE,2026-01-30,90,10:05:00,11:08:00,5,1,1,67.97,72.35,49.14,2,1,5,4,63.96,0,0,1,20.91,11:07:00,1
STU01750,AIML,2026-03-09,90,10:02:00,11:31:00,3,0,0,36.0,57.05,29.52,1,1,2,1,43.33,0,1,0,69.32,11:31:00,1
STU01751,DS,2026-01-25,60,10:00:00,10:49:00,1,1,0,10.0,21.53,32.46,0,1,0,1,33.66,0,0,0,56.29,10:49:00,0
STU01752,IT,2026-03-14,60,09:04:00,09:55:00,1,1,0,20.97,5.74,5.52,0,1,1,0,7.06,0,0,0,31.07,09:55:00,0
STU01753,AIML,2026-01-23,60,09:06:00,10:06:00,1,0,0,7.53,32.92,31.6,0,0,1,0,20.33,0,0,0,30.16,10:04:00,0
STU01754,DS,2026-01-04,60,10:03:00,10:35:00,0,0,1,11.61,8.87,12.53,0,1,2,1,16.53,0,0,0,25.19,10:33:00,0
STU01755,MECH,2026-03-19,120,14:07:00,15:26:00,3,0,0,29.39,37.94,45.24,0,1,5,1,61.72,0,1,0,75.47,15:25:00,1
STU01756,EEE,2026-03-01,60,10:00:00,10:53:00,1,0,0,20.94,40.39,31.11,0,1,5,0,47.55,1,1,0,48.9,10:51:00,1
STU01757,MECH,2026-03-18,120,09:09:00,10:55:00,0,0,0,22.66,34.69,33.66,0,0,2,1,25.47,0,0,0,25.96,10:52:00,0
STU01758,EEE,2026-01-04,120,09:01:00,09:36:00,0,1,0,12.19,28.52,18.17,0,1,2,0,6.73,0,0,0,41.14,09:35:00,0
STU01759,IT,2026-02-25,60,10:04:00,10:39:00,4,0,1,47.31,64.44,69.08,3,4,10,3,82.67,2,0,0,54.57,10:36:00,1
STU01760,MECH,2026-01-17,90,09:08:00,10:36:00,6,1,1,47.08,75.85,76.19,1,5,6,3,73.03,2,1,1,10.66,10:33:00,1
STU01761,AIML,2026-02-04,60,10:06:00,10:43:00,1,0,0,6.95,9.38,29.24,0,0,2,1,34.74,0,0,0,34.29,10:41:00,0
STU01762,AIML,2026-01-27,120,14:08:00,15:22:00,0,0,0,23.69,13.47,10.06,0,1,1,1,28.66,0,0,0,26.42,15:22:00,0
STU01763,EEE,2026-02-17,60,14:09:00,14:39:00,7,1,1,68.76,78.41,61.38,3,4,10,4,71.85,2,0,0,21.34,14:39:00,1
STU01764,EEE,2026-02-17,90,14:02:00,14:48:00,0,0,0,12.01,31.76,21.55,0,1,1,0,8.19,0,0,0,41.83,14:46:00,0
STU01765,CSE,2026-03-07,120,09:02:00,10:51:00,1,1,0,18.07,9.41,34.95,0,1,0,1,39.57,0,0,0,60.97,10:50:00,0
STU01766,MECH,2026-03-02,90,14:05:00,14:45:00,1,0,0,37.63,28.35,28.22,1,2,5,2,54.48,0,1,0,29.44,14:44:00,1
STU01767,CIVIL,2026-03-03,90,14:05:00,15:05:00,1,1,0,31.6,31.38,52.44,1,2,1,1,62.08,1,1,0,83.21,15:04:00,1
STU01768,EEE,2026-03-19,90,09:03:00,09:57:00,13,1,1,87.09,87.81,94.03,4,12,12,8,95.49,2,5,3,118.65,09:57:00,1
STU01769,AIML,2026-01-26,60,10:05:00,11:02:00,13,1,0,69.78,77.75,79.35,5,12,9,2,83.75,2,1,4,113.27,11:00:00,1
STU01770,MECH,2026-01-22,120,09:09:00,11:07:00,1,0,0,32.62,27.09,45.36,1,1,1,2,43.63,1,0,1,77.32,11:06:00,1
STU01771,AIML,2026-03-15,60,09:07:00,09:43:00,0,0,1,11.49,12.51,6.09,0,0,1,0,18.14,0,0,0,54.65,09:41:00,0
STU01772,AIML,2026-03-24,60,10:10:00,10:57:00,0,0,1,11.44,15.01,22.66,0,1,0,0,36.11,0,0,0,43.02,10:54:00,0
STU01773,CSE,2026-03-09,60,09:08:00,09:49:00,1,1,1,9.7,15.62,7.12,0,0,0,0,33.55,0,0,0,33.65,09:49:00,0
STU01774,AIML,2026-02-05,90,14:00:00,14:42:00,0,0,1,29.12,28.0,29.71,0,1,2,0,7.34,0,0,0,64.35,14:41:00,0
STU01775,ECE,2026-03-21,60,10:05:00,11:05:00,1,1,0,31.07,57.46,50.17,0,1,2,0,53.5,1,0,1,32.51,11:02:00,1
STU01776,MECH,2026-03-23,90,14:10:00,14:45:00,1,1,1,6.68,27.86,8.36,0,0,0,1,22.95,0,0,0,43.03,14:42:00,0
STU01777,MECH,2026-01-12,90,14:00:00,15:24:00,0,0,0,5.13,24.09,32.56,0,0,2,1,16.31,0,0,0,68.23,15:24:00,0
STU01778,ECE,2026-03-20,90,10:03:00,10:44:00,7,1,0,60.48,76.17,70.48,4,5,9,1,72.71,2,1,1,34.64,10:44:00,1
STU01779,CSE,2026-02-22,90,10:05:00,11:22:00,1,0,1,45.92,48.37,47.9,1,0,4,2,40.62,0,1,0,77.93,11:20:00,1
STU01780,IT,2026-03-11,90,09:02:00,09:49:00,1,0,0,29.71,34.0,29.09,0,1,0,0,13.46,0,0,0,63.77,09:48:00,0
STU01781,ECE,2026-03-14,60,10:04:00,10:50:00,0,0,0,15.01,7.37,20.26,0,1,1,1,26.82,0,0,0,51.91,10:47:00,0
STU01782,AIML,2026-01-05,120,09:00:00,10:52:00,6,0,1,68.29,73.97,62.7,3,1,10,4,71.3,0,2,2,50.54,10:52:00,1
STU01783,IT,2026-01-07,90,10:01:00,10:56:00,0,0,0,21.38,11.08,8.48,0,0,0,0,23.96,0,0,0,52.17,10:56:00,0
STU01784,IT,2026-01-27,90,09:04:00,10:17:00,0,0,0,16.16,19.76,29.12,0,1,1,1,23.76,0,0,0,50.39,10:17:00,0
STU01785,IT,2026-03-09,60,10:09:00,10:59:00,1,0,0,14.32,22.61,11.57,0,1,0,0,30.42,0,0,0,39.13,10:58:00,0
STU01786,AIML,2026-01-04,90,14:01:00,14:57:00,2,0,0,31.6,56.13,35.31,0,2,3,1,38.8,0,0,0,59.45,14:54:00,0
STU01787,DS,2026-03-07,90,14:06:00,14:40:00,1,0,0,16.32,15.12,15.53,0,1,1,0,36.02,0,0,0,67.18,14:37:00,0
STU01788,IT,2026-03-28,90,10:02:00,11:21:00,13,1,1,81.09,99.87,86.2,9,11,16,8,82.63,5,2,5,125.76,11:20:00,1
STU01789,AIML,2026-02-23,120,14:06:00,15:24:00,0,0,0,18.78,7.86,6.01,0,1,1,0,12.35,0,0,0,32.2,15:24:00,0
STU01790,MECH,2026-02-09,120,10:10:00,11:12:00,1,0,0,23.29,14.98,16.74,0,0,2,1,38.43,0,0,0,61.4,11:11:00,0
STU01791,ECE,2026-01-15,90,09:01:00,09:39:00,1,0,0,19.52,7.87,30.3,0,0,0,1,43.68,0,0,0,35.42,09:36:00,0
